movie_id,name_rus,kp_rating,movie_duration,kp_rating_count,movie_year,imdb_rating,imdb_rating_count,genres,countries,budget,critics_rating,name_eng
326,Побег из Шоушенка,9.12,142,376610.0,1994,9.3,1572615.0,"драма, криминал",США,$25 000 000,91.0,The Shawshank Redemption
435,Зеленая миля,9.072,189,359434.0,1999,8.5,711618.0,"фэнтези, драма, криминал, детектив",США,$60 000 000,80.0,The Green Mile
77044,Друзья (сериал 1994 – 2004),9.022,22,137463.0,1994,9.0,454018.0,"комедия, мелодрама",США,,,Friends
464963,Игра престолов (сериал 2011 – ...),8.991,55,160456.0,2011,9.5,935980.0,"фэнтези, драма, приключения",США,,,Game of Thrones
647823,Моцарт. Рок-опера (видео),8.983,121,3090.0,2009,8.4,83.0,мюзикл,Франция,€8 000 000,,Mozart L'Opéra Rock
448,Форрест Гамп,8.93,142,353910.0,1994,8.8,1191275.0,"драма, мелодрама",США,$55 000 000,72.0,Forrest Gump
502838,Шерлок (сериал 2010 – ...),8.919,90,164653.0,2010,9.3,473787.0,"триллер, драма, криминал, детектив","Великобритания, США",,,Sherlock
404900,Во все тяжкие (сериал 2008 – 2013),8.873,47,121968.0,2008,9.5,829840.0,"триллер, драма, криминал",США,,,Breaking Bad
89518,Гордость и предубеждение (мини-сериал),8.848,300,26571.0,1995,9.1,50449.0,"драма, мелодрама",Великобритания,,,Pride and Prejudice
535341,1+1,8.829,112,358235.0,2011,8.6,475933.0,"драма, комедия, биография",Франция,€9 500 000,75.0,Intouchables
329,Список Шиндлера,8.819,195,187138.0,1993,8.9,823247.0,"драма, биография, история",США,$22 000 000,96.0,Schindler's List
178710,Доктор Хаус (сериал 2004 – 2012),8.812,43,137717.0,2004,8.8,294705.0,"драма, детектив",США,,,"House, M.D."
591929,Гравити Фолз (сериал 2012 – 2016),8.797,22,16412.0,2012,8.9,19406.0,"мультфильм, фэнтези, комедия, детектив, приключения, семейный",США,,,Gravity Falls
2360,Король Лев,8.789,89,247686.0,1994,8.5,617210.0,"мультфильм, мюзикл, драма, приключения, семейный",США,$45 000 000,90.0,The Lion King
685246,Рик и Морти (сериал 2013 – ...),8.755,22,15201.0,2013,9.3,57684.0,"мультфильм, комедия, фантастика",США,,,Rick and Morty
681831,Настоящий детектив (сериал 2014 – ...),8.72,60,90624.0,2014,9.1,310137.0,"детектив, криминал, триллер, драма",США,,,True Detective
178720,Светлячок (сериал 2002 – 2003),8.699,42,28253.0,2002,9.1,181077.0,"фантастика, боевик, драма, приключения",США,,,Firefly
251568,Клиника (сериал 2001 – 2010),8.696,22,95506.0,2001,8.4,187704.0,"драма, комедия",США,,,Scrubs
389,Леон,8.695,133,292535.0,1994,8.6,696334.0,"триллер, драма, криминал",Франция,FRF 115 000 000,72.0,Léon
408758,Код Гиас: Восставший Лелуш R2 (сериал),8.675,22,9921.0,2008,8.9,8773.0,"аниме, мультфильм, фантастика, драма, приключения",Япония,,,Kôdo giasu: Hangyaku no rurûshu R2
447301,Начало,8.673,148,401542.0,2010,8.8,1413779.0,"фантастика, боевик, триллер, драма, детектив","США, Великобритания",$160 000 000,86.0,Inception
361,Бойцовский клуб,8.667,131,340527.0,1999,8.9,1290515.0,"триллер, драма, криминал","США, Германия",$63 000 000,80.0,Fight Club
220054,Крестный отец: Трилогия 1901-1980 (видео),8.664,583,38268.0,1992,9.2,13176.0,"триллер, драма, криминал",США,,,The Godfather Trilogy: 1901-1980
79848,Клан Сопрано (сериал 1999 – 2007),8.656,55,25191.0,1999,9.2,181943.0,"драма, криминал",США,,,The Sopranos
841914,По ту сторону изгороди (мини-сериал),8.65,11,8608.0,2014,9.2,6381.0,"мультфильм, мюзикл, ужасы, фэнтези, драма, комедия, детектив, приключения, семейный",США,,,Over the Garden Wall
32898,Достучаться до небес,8.648,87,284203.0,1997,8.0,19690.0,"драма, комедия, криминал",Германия,DEM 4 300 000,,Knockin' on Heaven's Door
775276,Зверополис,8.646,108,53352.0,2016,8.4,48136.0,"мультфильм, боевик, комедия, криминал, приключения, семейный",США,$150 000 000,,Zootopia
367456,Собор Парижской Богоматери (ТВ),8.637,150,6495.0,1999,8.8,1026.0,"мюзикл, драма, мелодрама, музыка",Франция,,,Notre-Dame de Paris
94249,Братья по оружию (сериал),8.634,60,17278.0,2001,9.6,214258.0,"боевик, драма, военный, история","Великобритания, США",$125 000 000,,Band of Brothers
406148,Тетрадь смерти (сериал 2006 – 2007),8.634,22,44467.0,2006,9.0,79751.0,"аниме, мультфильм, фэнтези, триллер, драма, криминал, детектив",Япония,,,Desu nôto
381,Жизнь прекрасна,8.631,116,119569.0,1997,8.6,380687.0,"драма, мелодрама, комедия",Италия,,80.0,La vita è bella
342,Криминальное чтиво,8.622,154,242901.0,1994,8.9,1271153.0,"триллер, комедия, криминал",США,$8 000 000,93.0,Pulp Fiction
3498,Властелин колец: Возвращение Короля,8.621,201,255009.0,2003,8.9,1121559.0,"фэнтези, приключения","США, Новая Зеландия",$94 000 000,95.0,The Lord of the Rings: The Return of the King
306084,Теория большого взрыва (сериал 2007 – ...),8.619,22,120634.0,2007,8.4,514415.0,комедия,США,,,The Big Bang Theory
258687,Интерстеллар,8.609,169,282092.0,2014,8.6,828508.0,"фантастика, драма, приключения","США, Великобритания",$165 000 000,72.0,Interstellar
474,Гладиатор,8.601,155,239469.0,2000,8.5,935872.0,"боевик, драма","США, Великобритания",$103 000 000,76.0,Gladiator
408596,Крутой учитель Онидзука (сериал 1999 – 2000),8.577,22,9480.0,1999,8.6,1911.0,"аниме, мультфильм, драма, мелодрама, комедия",Япония,,,GTO
530,Игры разума,8.576,135,260467.0,2001,8.2,546163.0,"драма, биография",США,$58 000 000,75.0,A Beautiful Mind
401522,Как я встретил вашу маму (сериал 2005 – 2014),8.576,22,82144.0,2005,8.4,436760.0,"комедия, мелодрама, драма",США,,,How I Met Your Mother
571335,Бесстыдники (сериал 2011 – ...),8.573,55,23054.0,2011,8.7,90820.0,"драма, комедия",США,,,Shameless
328,Властелин колец: Братство кольца,8.568,178,250760.0,2001,8.8,1147997.0,"фэнтези, приключения","США, Новая Зеландия",$93 000 000,91.0,The Lord of the Rings: The Fellowship of the Ring
312,Властелин колец: Две крепости,8.56,179,237985.0,2002,8.7,1011816.0,"фэнтези, приключения","США, Новая Зеландия",$94 000 000,96.0,The Lord of the Rings: The Two Towers
942544,Ванпанчмен (сериал 2015 – ...),8.56,22,3419.0,2015,9.3,24794.0,"аниме, мультфильм, фантастика, боевик, комедия",Япония,,,One Punch Man: Wanpanman
682385,Франкенштейн,8.559,110,6119.0,2011,9.1,1051.0,"фантастика, драма, мелодрама",Великобритания,,,Frankenstein
452838,Стальной алхимик (сериал 2009 – 2010),8.555,25,10916.0,2009,9.1,33281.0,"аниме, мультфильм, фантастика, боевик, драма, приключения",Япония,,,Hagane no renkinjutsushi
522,"Карты, деньги, два ствола",8.55,107,217265.0,1998,8.2,400042.0,"комедия, криминал",Великобритания,£960 000,76.0,"Lock, Stock and Two Smoking Barrels"
408674,Код Гиас: Восставший Лелуш (сериал 2006 – 2007),8.546,22,11148.0,2006,8.8,16553.0,"аниме, мультфильм, триллер, драма, приключения, фантастика",Япония,,,Kôdo giasu: Hangyaku no rurûshu
195334,Престиж,8.541,125,312023.0,2006,8.5,789179.0,"фантастика, триллер, драма, детектив","США, Великобритания",$40 000 000,76.0,The Prestige
526,Большой куш,8.535,102,210486.0,2000,8.3,583808.0,"криминал, комедия","Великобритания, США",$10 000 000,73.0,Snatch.
324,"Поймай меня, если сможешь",8.53,141,247124.0,2002,8.0,470340.0,"драма, криминал, биография","США, Канада",$52 000 000,96.0,Catch Me If You Can
229653,Ковбой Бибоп (сериал 1998 – 1999),8.525,25,7551.0,1998,9.0,45802.0,"аниме, мультфильм, фантастика, боевик, триллер, драма, комедия, криминал, приключения",Япония,,,Kaubôi bibappu: Cowboy Bebop
64595,"И в печали, и в радости...",8.52,210,3881.0,2001,7.5,25973.0,"мюзикл, драма, мелодрама",Индия,$7 500 000,,Kabhi Khushi Kabhie Gham...
111543,Темный рыцарь,8.508,152,275117.0,2008,9.0,1543027.0,"фантастика, боевик, триллер, криминал, драма","США, Великобритания",$185 000 000,94.0,The Dark Knight
77051,Идиот (сериал),8.507,550,14045.0,2003,8.6,1277.0,драма,Россия,,,
397667,Остров проклятых,8.502,138,296955.0,2009,8.1,748767.0,"триллер, детектив",США,$80 000 000,68.0,Shutter Island
301,Матрица,8.494,136,269878.0,1999,8.7,1177331.0,"фантастика, боевик","США, Австралия",$63 000 000,87.0,The Matrix
355,Пианист,8.493,149,149818.0,2002,8.5,458261.0,"драма, военный, биография","Польша, Франция, Великобритания, Германия",$35 000 000,96.0,The Pianist
252089,Доктор Кто (сериал 2005 – ...),8.486,43,33038.0,2005,8.8,143439.0,"фантастика, драма, комедия, приключения, семейный",Великобритания,,,Doctor Who
4871,Запах женщины,8.483,156,139031.0,1992,8.0,189762.0,драма,США,$31 000 000,88.0,Scent of a Woman
586251,Врата Штейна (сериал),8.474,25,6514.0,2011,8.9,6895.0,"аниме, мультфильм, фантастика, триллер",Япония,,,Steins;Gate
581937,Карточный домик (сериал 2013 – ...),8.473,50,28675.0,2013,9.0,286926.0,драма,США,$60 000 000,,House of Cards
77217,Десятое королевство (сериал),8.472,417,48831.0,1999,8.4,14077.0,"фэнтези, мелодрама, комедия, детектив, приключения, семейный","Великобритания, Германия, США",$44 000 000,,The 10th Kingdom
81314,Отступники,8.469,151,232225.0,2006,8.5,831984.0,"триллер, драма, криминал","США, Гонконг",$90 000 000,91.0,The Departed
716587,Острые козырьки (сериал 2013 – ...),8.467,60,19878.0,2013,8.8,44742.0,"драма, криминал",Великобритания,,,Peaky Blinders
258048,Побег (сериал 2005 – 2009),8.466,43,74458.0,2005,8.5,312458.0,"боевик, триллер, драма, криминал, детектив",США,,,Prison Break
262973,Близкие друзья (сериал 2000 – 2005),8.465,45,7370.0,2000,8.3,14168.0,драма,"США, Канада",,,Queer as Folk
821565,Нарко (сериал 2015 – ...),8.462,49,9216.0,2015,9.0,90464.0,"криминал, драма",США,,,Narcos
453309,Мальчики краше цветов (сериал 2009 – ...),8.459,64,6697.0,2009,8.4,3194.0,"драма, мелодрама, комедия",Корея Южная,,,Kkotboda namja
81492,Вир и Зара,8.447,192,3372.0,2004,7.9,31862.0,"мюзикл, драма, мелодрама",Индия,$7 000 000,,Veer-Zaara
402955,Прослушка (сериал 2002 – 2008),8.442,60,9045.0,2002,9.4,180916.0,"триллер, драма, криминал",США,,,The Wire
493757,Ты прекрасен! (сериал),8.442,66,5581.0,2009,8.2,469.0,"мелодрама, комедия",Корея Южная,,,Minami Shineyo
767379,Фарго (сериал 2014 – ...),8.44,53,50083.0,2014,9.0,153766.0,"триллер, драма, мелодрама, криминал",США,,,Fargo
382,Американская история Х,8.438,119,186123.0,1998,8.6,725968.0,"драма, криминал",США,$20 000 000,83.0,American History X
401152,Аватар: Легенда об Аанге (сериал 2005 – 2008),8.436,22,36333.0,2005,9.2,109326.0,"мультфильм, фэнтези, боевик, приключения, семейный",США,,,Avatar: The Last Airbender
452973,Гуррен-Лаганн (сериал 2007 – 2008),8.436,25,5611.0,2007,8.5,5272.0,"аниме, мультфильм, фантастика, боевик, драма, комедия",Япония,,,Tengen toppa gurren lagann
378244,Ликвидация (сериал),8.43,45,25906.0,2007,8.6,1102.0,"детектив, криминал, триллер, драма",Россия,,,
579473,Городской охотник (сериал),8.424,64,4501.0,2011,8.4,967.0,"боевик, мелодрама, комедия, детектив",Корея Южная,,,Siti hyunteo
419532,Музыкальный блог Доктора Ужасного (мини-сериал),8.417,14,10034.0,2008,8.7,33316.0,"мюзикл, фантастика, комедия",США,,,Dr. Horrible's Sing-Along Blog
370,Унесённые призраками,8.414,125,153494.0,2001,8.6,376111.0,"аниме, мультфильм, фэнтези, приключения, семейный",Япония,¥1 900 000 000,97.0,Sen to Chihiro no kamikakushi
655800,Черное зеркало (сериал 2011 – ...),8.413,43,35160.0,2011,8.8,51872.0,"фантастика, триллер, драма",Великобритания,,,Black Mirror
400122,Нана (сериал 2006 – 2007),8.398,22,4516.0,2006,8.6,1061.0,"аниме, мультфильм, комедия, драма, мелодрама, музыка",Япония,,,Nana
160989,Север и Юг (мини-сериал),8.398,57,7416.0,2004,8.9,19596.0,"драма, мелодрама",Великобритания,,,North & South
557806,Форс-мажоры (сериал 2011 – ...),8.389,43,35787.0,2011,8.7,228430.0,"драма, комедия",США,,,Suits
2213,Титаник,8.38,194,308110.0,1997,7.7,762449.0,"драма, мелодрама",США,$200 000 000,88.0,Titanic
256147,Самурай Чамплу (сериал 2004 – 2005),8.379,22,7192.0,2004,8.6,19320.0,"аниме, мультфильм, боевик, приключения",Япония,,,Samurai chanpurû
50510,Наступит завтра или нет?,8.375,186,4801.0,2003,8.0,40581.0,"драма, мелодрама, комедия",Индия,,,Kal Ho Naa Ho
450186,Выжить любой ценой (сериал 2006 – 2012),8.374,43,10681.0,2006,8.3,18497.0,"реальное ТВ, приключения",Великобритания,,,Man vs. Wild
387556,Хатико: Самый верный друг,8.371,89,225261.0,2008,8.2,145108.0,"драма, семейный","США, Великобритания",$16 000 000,62.0,Hachi: A Dog's Tale
4374,Пираты Карибского моря: Проклятие Черной жемчужины,8.355,143,278628.0,2003,8.1,773724.0,"фэнтези, боевик, приключения",США,$140 000 000,79.0,Pirates of the Caribbean: The Curse of the Black Pearl
518192,Аббатство Даунтон (сериал 2010 – 2015),8.35,54,17111.0,2010,8.7,107188.0,"драма, мелодрама",Великобритания,,,Downton Abbey
387166,Бек (сериал 2004 – 2005),8.35,25,4424.0,2004,8.4,1268.0,"аниме, мультфильм, драма, музыка",Япония,,,Beck: Mongolian Chop Squad
7097,Балто,8.348,71,93411.0,1995,7.1,28445.0,"мультфильм, драма, приключения, семейный, история",США,,50.0,Balto
481554,Физика или химия (сериал 2008 – 2011),8.343,75,4280.0,2008,5.9,834.0,"драма, комедия",Испания,,,Física o química
725190,Одержимость,8.334,106,98537.0,2013,8.5,362560.0,"драма, музыка",США,$3 300 000,95.0,Whiplash
277537,Декстер (сериал 2006 – 2013),8.33,55,78082.0,2006,8.8,480891.0,"триллер, драма, криминал, детектив",США,,,Dexter
51481,Хористы,8.315,95,75441.0,2004,7.9,40691.0,"драма, музыка","Франция, Швейцария, Германия",€5 500 000,68.0,Les Choristes
573245,Спартак: Боги арены (сериал),8.312,55,26601.0,2011,8.6,85036.0,"боевик, драма, приключения, биография, история",США,,,Spartacus: Gods of the Arena
377,Семь,8.308,127,213431.0,1995,8.6,958805.0,"триллер, драма, криминал, детектив",США,$33 000 000,79.0,Se7en
178707,Сверхъестественное (сериал 2005 – ...),8.308,43,98518.0,2005,8.6,272100.0,"ужасы, фэнтези, триллер, драма, детектив",США,,,Supernatural
279102,ВАЛЛ·И,8.307,98,239383.0,2008,8.4,652626.0,"мультфильм, фантастика, приключения, семейный",США,$180 000 000,96.0,WALL·E
444,Терминатор 2: Судный день,8.306,137,206493.0,1991,8.5,711003.0,"фантастика, боевик, триллер","США, Франция",$102 000 000,92.0,Terminator 2: Judgment Day
258622,Мастер Муси (сериал 2005 – 2006),8.305,25,3130.0,2005,8.7,5481.0,"аниме, мультфильм, ужасы, фэнтези, триллер, драма, детектив",Япония,,,Mushishi
455241,Черная лагуна (сериал 2007 – 2010),8.301,75,6018.0,2007,8.2,1983.0,"триллер, драма, детектив",Испания,,,El internado
540,Красавица и чудовище,8.296,84,126162.0,1991,8.0,293228.0,"мультфильм, мюзикл, фэнтези, мелодрама, семейный",США,$25 000 000,93.0,Beauty and the Beast
399,Храброе сердце,8.295,178,133390.0,1995,8.4,705865.0,"драма, военный, биография, история",США,$72 000 000,78.0,Braveheart
469619,Спартак: Кровь и песок (сериал 2010 – 2013),8.293,52,38098.0,2010,8.6,167698.0,"боевик, драма, приключения, биография, история",США,,,Spartacus: Blood and Sand
49684,Ходячий замок,8.291,119,120793.0,2004,8.2,204871.0,"аниме, мультфильм, фантастика, фэнтези, мелодрама, приключения",Япония,$24 200 000,87.0,Hauru no ugoku shiro
756487,Наследники (сериал),8.288,65,4261.0,2013,7.8,799.0,мелодрама,Корея Южная,,,The Heirs
692830,Пустая корона (мини-сериал),8.288,132,3081.0,2012,8.5,2945.0,"драма, история",Великобритания,,,The Hollow Crown
749374,Вторжение титанов (сериал),8.287,25,10604.0,2013,8.9,44399.0,"аниме, мультфильм, драма, фэнтези, боевик",Япония,,,Shingeki no kyojin
3561,Дневник памяти,8.278,124,188116.0,2004,7.9,381152.0,"драма, мелодрама",США,$29 000 000,52.0,The Notebook
104938,В погоне за счастьем,8.274,117,157237.0,2006,7.9,308595.0,"драма, биография",США,$55 000 000,67.0,The Pursuit of Happyness
12198,Игра,8.273,129,168905.0,1997,7.8,244244.0,"триллер, драма, детектив, приключения",США,$50 000 000,71.0,The Game
577325,Таинственный сад (сериал 2010 – 2011),8.268,65,3276.0,2010,8.3,957.0,"фэнтези, мелодрама",Корея Южная,,,Sikeurit Gadeun
682255,Викинги (сериал 2013 – ...),8.265,45,26194.0,2013,8.6,172077.0,"боевик, драма, военный, история","Ирландия, Канада",,,Vikings
627,Изгой,8.265,143,177826.0,2000,7.7,365871.0,"драма, приключения",США,$90 000 000,90.0,Cast Away
4541,Шоу Трумана,8.264,103,211569.0,1998,8.1,612313.0,драма,США,$60 000 000,94.0,The Truman Show
501985,Кот Саймона (сериал 2008 – ...),8.261,2,12619.0,2008,8.3,247.0,"мультфильм, комедия",Великобритания,,,Simon's Cat
257386,Рим (сериал 2005 – 2007),8.261,55,19069.0,2005,8.9,108689.0,"боевик, драма, мелодрама, военный, история","Великобритания, США",$100 000 000,,Rome
472248,Меч (сериал),8.259,48,5567.0,2009,,,"боевик, драма",Россия,,,
77046,Секретные материалы (сериал 1993 – ...),8.251,43,60071.0,1993,8.7,141522.0,"фантастика, триллер, драма, детектив",Канада,$1 500 000,,The X Files
414973,Книжный магазин Блэка (сериал 2000 – 2004),8.249,25,20685.0,2000,8.6,38594.0,комедия,Великобритания,,,Black Books
602284,Время приключений (сериал 2010 – ...),8.242,22,16374.0,2010,8.7,44753.0,"мультфильм, фэнтези, комедия, приключения",США,,,Adventure Time with Finn & Jake
280172,Как приручить дракона,8.239,98,196488.0,2010,8.2,465749.0,"мультфильм, фэнтези, комедия, приключения, семейный",США,$165 000 000,98.0,How to Train Your Dragon
12244,Нокдаун,8.225,138,88229.0,2005,8.0,144756.0,"драма, биография, спорт",США,$88 000 000,80.0,Cinderella Man
41519,Брат,8.222,100,178836.0,1997,8.0,9809.0,"боевик, драма, криминал, музыка",Россия,,100.0,
732760,Выжить После (сериал 2013 – ...),8.222,48,6234.0,2013,7.6,71.0,триллер,Россия,,,
382731,Ван-Пис (сериал 1999 – ...),8.208,22,4883.0,1999,8.8,37528.0,"аниме, мультфильм, фэнтези, боевик, драма, мелодрама, комедия, приключения",Япония,¥10 000 000,,Wan pîsu: One Piece
426030,Тихий океан (мини-сериал),8.2,54,8965.0,2010,8.3,60830.0,"боевик, драма, приключения, военный, история",США,$120 000 000,,The Pacific
231025,Холм одного дерева (сериал 2003 – 2012),8.198,43,12903.0,2003,7.7,53359.0,"драма, спорт",США,,,One Tree Hill
395787,Семь жизней,8.197,118,161935.0,2008,7.7,225953.0,"драма, мелодрама",США,$55 000 000,27.0,Seven Pounds
417846,Сыны анархии (сериал 2008 – 2014),8.197,45,16771.0,2008,8.6,173067.0,"триллер, драма, криминал",США,,,Sons of Anarchy
361699,Стальной алхимик (сериал 2003 – 2004),8.194,25,11090.0,2003,8.7,31553.0,"аниме, мультфильм, фэнтези, драма, комедия, приключения",Япония,,,Hagane no renkinjutsushi
281251,Мальчик в полосатой пижаме,8.191,90,106842.0,2008,7.8,115099.0,"драма, военный","Великобритания, США",$12 500 000,63.0,The Boy in the Striped Pyjamas
371,Спасти рядового Райана,8.189,169,140276.0,1998,8.6,841228.0,"боевик, драма, военный",США,$70 000 000,93.0,Saving Private Ryan
689,Гарри Поттер и философский камень,8.188,152,190520.0,2001,7.5,419725.0,"фэнтези, приключения, семейный","Великобритания, США",$125 000 000,80.0,Harry Potter and the Sorcerer's Stone
395,Шестое чувство,8.187,107,157980.0,1999,8.1,678147.0,"триллер, драма, детектив",США,$40 000 000,85.0,The Sixth Sense
574630,Ковчег (сериал 2011 – 2013),8.187,76,5777.0,2011,7.6,1827.0,"фантастика, драма, приключения",Испания,,,El barco
820638,Мажор (сериал),8.184,52,15943.0,2014,7.6,22.0,"драма, криминал",Россия,,,
401639,Хулиганы и ботаны (сериал 1999 – 2000),8.183,43,3985.0,1999,8.9,87313.0,"драма, комедия",США,$1 500 000,,Freaks and Geeks
804876,Как избежать наказания за убийство (сериал 2014 – ...),8.182,43,10166.0,2014,8.3,53073.0,"триллер, драма, криминал, детектив",США,,,How to Get Away with Murder
586397,Джанго освобожденный,8.181,165,243951.0,2012,8.5,903614.0,"драма, вестерн, приключения, комедия",США,$100 000 000,88.0,Django Unchained
257376,Берсерк (сериал 1997 – 1998),8.18,23,5071.0,1997,8.7,12445.0,"аниме, мультфильм, ужасы, фэнтези, триллер, драма, приключения",Япония,,,Kenpû denki beruseruku
5167,Эффект бабочки,8.18,113,252431.0,2003,7.7,327296.0,"фантастика, триллер","США, Канада",$13 000 000,33.0,The Butterfly Effect
3797,Адвокат дьявола,8.178,144,184042.0,1997,7.5,245525.0,"триллер, драма, детектив","США, Германия",$57 000 000,66.0,The Devil's Advocate
277535,Анатомия страсти (сериал 2005 – ...),8.171,43,19961.0,2005,7.7,155422.0,"драма, мелодрама",США,,,Grey's Anatomy
470553,Прислуга,8.171,146,115676.0,2011,8.1,305420.0,драма,"США, Индия, ОАЭ",$25 000 000,,The Help
104122,Остаться в живых (сериал 2004 – 2010),8.171,43,112697.0,2004,8.5,365054.0,"фантастика, фэнтези, триллер, драма, детектив, приключения",США,,,Lost
534924,Личные предпочтения (сериал),8.169,65,3448.0,2010,7.9,891.0,"мелодрама, комедия",Корея Южная,,,Gae-in-eui chwi-hyang
438466,Майти Буш (сериал 2003 – 2007),8.166,27,5143.0,2003,8.3,14924.0,"мюзикл, фэнтези, комедия",Великобритания,,,The Mighty Boosh
450213,Невидимая сторона,8.165,129,86302.0,2009,7.7,198427.0,"драма, биография, спорт",США,$29 000 000,66.0,The Blind Side
437410,Темный рыцарь: Возрождение легенды,8.164,165,214058.0,2012,8.5,1060596.0,"фантастика, боевик, триллер, драма, криминал","США, Великобритания",$250 000 000,,The Dark Knight Rises
428930,Обмани меня (сериал 2009 – 2011),8.16,43,91071.0,2009,8.0,80791.0,"триллер, драма, криминал, детектив",США,,,Lie to Me
8335,Легенда о пианисте,8.158,120,52983.0,1998,8.1,37915.0,"драма, мелодрама, музыка",Италия,$9 000 000,54.0,La leggenda del pianista sull'oceano
79204,Белый плен,8.157,120,82334.0,2005,7.3,46419.0,"драма, приключения, семейный",США,$40 000 000,72.0,Eight Below
601621,Струны души (сериал),8.148,67,3038.0,2011,8.0,110.0,"мелодрама, комедия",Корея Южная,,,Neon Naege Banehsseo
574497,Мост (сериал 2011 – ...),8.146,57,9351.0,2011,8.6,27021.0,"триллер, криминал, детектив","Швеция, Дания, Германия",,,Bron/Broen
474779,Подпольная империя (сериал 2010 – 2014),8.144,55,21695.0,2010,8.6,131547.0,"драма, криминал",США,,,Boardwalk Empire
2494,Казино,8.142,171,64698.0,1995,8.2,308496.0,"драма, криминал, биография","США, Франция",$52 000 000,80.0,Casino
586685,Игра (сериал),8.142,46,3063.0,2011,,,"криминал, детектив",Россия,,,
408410,Гран Торино,8.141,116,134292.0,2008,8.2,542426.0,драма,"США, Германия",$33 000 000,79.0,Gran Torino
86326,Счастливое число Слевина,8.137,110,171701.0,2005,7.8,251941.0,"триллер, драма, криминал, детектив","Германия, США",,51.0,Lucky Number Slevin
2361,Аладдин,8.136,90,111396.0,1992,8.0,239959.0,"мультфильм, мюзикл, фэнтези, мелодрама, комедия, приключения, семейный",США,$28 000 000,94.0,Aladdin
796660,Лучше звоните Солу (сериал 2015 – ...),8.135,47,19901.0,2015,8.8,132931.0,"драма, криминал",США,,,Better Call Saul
818708,Больница Никербокер (сериал 2014 – ...),8.134,45,11000.0,2014,8.6,25913.0,драма,США,,,The Knick
84014,…А в душе я танцую,8.133,98,99805.0,2004,7.9,11108.0,"драма, комедия, мелодрама","Великобритания, Ирландия, Франция",,49.0,Inside I'm Dancing
817509,Сорвиголова (сериал 2015 – ...),8.133,54,22204.0,2015,8.8,182855.0,"боевик, драма, криминал",США,,,Daredevil
826743,Тест на беременность (сериал),8.131,52,4399.0,2014,,,мелодрама,Россия,,,
252106,Звездные врата: Атлантида (сериал 2004 – 2009),8.131,43,5738.0,2004,8.1,47428.0,"фантастика, боевик, драма, приключения","Канада, США",,,Stargate: Atlantis
412375,Мерлин (сериал 2008 – 2012),8.13,45,16580.0,2008,7.9,51479.0,"фэнтези, драма, приключения, семейный",Великобритания,,,Merlin
441,Принцесса Мононоке,8.13,134,53361.0,1997,8.4,209289.0,"аниме, мультфильм, фэнтези, драма, приключения",Япония,¥2 400 000 000,,Mononoke-hime
427129,Саутленд (сериал 2009 – 2013),8.129,43,3577.0,2009,8.5,20027.0,"триллер, драма, криминал",США,,,Southland
322,Гарри Поттер и узник Азкабана,8.129,142,178306.0,2004,7.8,359303.0,"фэнтези, детектив, приключения, семейный","Великобритания, США",$130 000 000,91.0,Harry Potter and the Prisoner of Azkaban
406340,Меня зовут Кхан,8.128,155,43430.0,2010,7.9,62714.0,"триллер, драма, мелодрама",Индия,$12 000 000,80.0,My Name Is Khan
280562,Звёздочки на земле,8.128,165,12946.0,2007,8.5,79881.0,"драма, семейный, музыка",Индия,,,Taare Zameen Par
445186,Белый воротничок (сериал 2009 – 2014),8.128,43,26247.0,2009,8.3,86266.0,"детектив, криминал, драма, комедия",США,,,White Collar
276356,Чародей (сериал),8.127,25,3823.0,1995,8.2,1248.0,"фантастика, фэнтези, приключения, семейный","Австралия, Польша",,,Spellbinder
394,Бешеные псы,8.127,100,117873.0,1991,8.4,631083.0,"триллер, криминал",США,$1 200 000,92.0,Reservoir Dogs
691223,Мастера меча онлайн (сериал 2012 – 2014),8.126,25,7106.0,2012,8.1,10481.0,"аниме, мультфильм, фантастика, фэнтези, боевик, приключения",Япония,,,Sword Art Online
770,Одиннадцать друзей Оушена,8.123,116,189498.0,2001,7.8,377297.0,"триллер, криминал",США,$85 000 000,82.0,Ocean's Eleven
574688,Родина (сериал 2011 – ...),8.122,55,20482.0,2011,8.4,220232.0,"боевик, триллер, драма, детектив",США,,,Homeland
332348,Поллианна (ТВ),8.118,99,3276.0,2003,7.5,591.0,семейный,Великобритания,,,Pollyanna
714248,Песнь моря,8.117,93,17278.0,2014,8.2,19060.0,"мультфильм, фэнтези, семейный","Ирландия, Дания, Бельгия, Люксембург, Франция",€5 300 000,99.0,Song of the Sea
596125,Гонка,8.113,123,102042.0,2013,8.2,298564.0,"спорт, драма, биография","Великобритания, Германия, США",$38 000 000,89.0,Rush
63991,Пираты Карибского моря: Сундук мертвеца,8.111,151,220455.0,2006,7.3,500665.0,"фэнтези, боевик, приключения",США,$225 000 000,54.0,Pirates of the Caribbean: Dead Man's Chest
2513,Анастасия,8.111,94,81829.0,1997,7.1,81160.0,"мультфильм, мюзикл, фэнтези, драма, приключения, семейный",США,$53 000 000,86.0,Anastasia
491547,Арчер (сериал 2009 – ...),8.111,22,5034.0,2009,8.8,81842.0,"мультфильм, боевик, комедия",США,,,Archer
472329,Американская семейка (сериал 2009 – ...),8.11,22,13063.0,2009,8.6,234347.0,комедия,США,,,Modern Family
