movie_id,name_rus,kp_rating,movie_duration,kp_rating_count,movie_year,imdb_rating,imdb_rating_count,genres,countries,budget,critics_rating,name_eng
10133,Король Ральф,6.667,97,3636.0,1991,5.1,12037.0,"мелодрама, комедия",США,,20.0,King Ralph
101711,16 кварталов,7.223,105,20751.0,2006,6.6,109367.0,"боевик, триллер, драма, криминал","Германия, США",$52 000 000,55.0,16 Blocks
102122,Линкольн,6.923,150,22969.0,2012,7.4,184772.0,"драма, военный, биография, история","США, Индия",$65 000 000,90.0,Lincoln
102124,Пираты Карибского моря: На краю Света,8.039,169,184101.0,2007,7.1,439776.0,"фэнтези, боевик, приключения",США,$300 000 000,45.0,Pirates of the Caribbean: At World's End
102125,Вавилон,7.564,143,46429.0,2006,7.5,232753.0,драма,"Франция, США, Мексика",$25 000 000,69.0,Babel
102127,Как трусливый Роберт Форд убил Джесси Джеймса,7.157,160,19114.0,2007,7.6,128470.0,"драма, криминал, вестерн, биография, история","США, Канада, Великобритания",$30 000 000,76.0,The Assassination of Jesse James by the Coward Robert Ford
102128,Жена путешественника во времени,7.663,107,64006.0,2008,7.1,111925.0,"фантастика, фэнтези, драма, мелодрама",США,$39 000 000,38.0,The Time Traveler's Wife
102130,Дом у озера,7.822,99,80502.0,2006,6.8,107656.0,"фэнтези, драма, мелодрама","США, Австралия",$40 000 000,35.0,The Lake House
102136,Смертельная гонка,7.131,111,58898.0,2008,6.4,158238.0,"фантастика, боевик, триллер","США, Германия, Великобритания",$45 000 000,43.0,Death Race
102138,Одинокие сердца,7.026,108,7804.0,2005,6.5,16834.0,"триллер, драма, мелодрама, криминал","Германия, США",$18 000 000,48.0,Lonely Hearts
102141,Вторжение,6.852,120,3569.0,2006,6.6,19421.0,"драма, мелодрама","Великобритания, США",,33.0,Breaking and Entering
102142,5 неизвестных,6.657,85,8793.0,2005,6.5,24944.0,"триллер, драма, криминал, детектив",США,$3 700 000,,Unknown
102146,Кот в сапогах,7.146,90,70714.0,2011,6.7,109448.0,"мультфильм, фэнтези, комедия, приключения, семейный",США,$130 000 000,84.0,Puss in Boots
102147,Держи ритм,7.703,118,14771.0,2006,6.7,21178.0,"драма, музыка",США,$30 000 000,44.0,Take the Lead
102148,Плетеный человек,5.509,102,17579.0,2006,3.6,50505.0,"ужасы, триллер, детектив","США, Германия, Канада",$40 000 000,15.0,The Wicker Man
102151,Хэнкок,7.483,88,131834.0,2008,6.4,326842.0,"фантастика, боевик, драма, комедия",США,$150 000 000,41.0,Hancock
102152,Джейн Остин,7.888,120,41401.0,2006,7.1,41831.0,"драма, мелодрама, биография","Великобритания, Ирландия",$16 500 000,57.0,Becoming Jane
102160,Развод по-американски,6.556,106,22356.0,2006,5.8,96823.0,"драма, мелодрама, комедия",США,$52 000 000,33.0,The Break-Up
102161,Бесстрашный,7.874,104,11470.0,2006,7.7,58890.0,"боевик, драма, биография, спорт","Китай, Гонконг",,73.0,Huo Yuanjia
102169,Преодоление,7.592,105,6889.0,2006,7.1,47047.0,"драма, биография, спорт",США,,71.0,Invincible
102181,Шайтан,5.284,94,4178.0,2006,5.6,6506.0,"ужасы, триллер, комедия",Франция,€2 700 000,53.0,Sheitan
102185,Возвращение,7.742,116,16729.0,2006,7.6,73588.0,"драма, комедия, криминал, детектив",Испания,,92.0,Volver
102186,Снежный пирог,7.476,112,5192.0,2006,7.6,10506.0,"драма, мелодрама","Канада, Великобритания",$12 000 000,66.0,Snow Cake
102198,Иллюзионист,8.043,110,174780.0,2005,7.6,284917.0,"триллер, драма, мелодрама, детектив","США, Чехия",$16 500 000,74.0,The Illusionist
102199,Лондон,6.987,92,10535.0,2005,6.6,18481.0,"драма, мелодрама","Великобритания, США",$2 000 000,14.0,London
102200,Лезвия славы: Звездуны на льду,6.241,93,6757.0,2007,6.3,120660.0,"комедия, спорт",США,$61 000 000,69.0,Blades of Glory
102201,Разрисованная вуаль,7.939,125,49556.0,2006,7.5,75432.0,"драма, мелодрама","Китай, США, Канада",$34 000 000,74.0,The Painted Veil
102203,Любовь и другие катастрофы,6.961,90,12785.0,2005,6.3,11034.0,"мелодрама, комедия","Франция, Великобритания",,20.0,Love and Other Disasters
102204,Секрет,7.056,93,4166.0,2006,6.4,3014.0,"драма, мелодрама","Франция, Канада",,,Si j'étais toi
102206,Уроки вождения,7.216,98,5505.0,2006,6.8,9295.0,"драма, комедия",Великобритания,,48.0,Driving Lessons
102209,Оптом дешевле 2,6.887,94,10413.0,2005,5.4,40646.0,"комедия, приключения, семейный","США, Канада",$60 000 000,6.0,Cheaper by the Dozen 2
102210,Минотавр,3.013,93,3303.0,2006,3.5,3513.0,"ужасы, фэнтези, приключения","Великобритания, Люксембург, Германия, Франция, Испания, Италия, США",$7 000 000,,Minotaur
102215,Дурдом на колесах,6.148,99,4266.0,2006,5.5,43579.0,"комедия, приключения, семейный","Великобритания, Германия, США",$50 000 000,23.0,RV
102229,Жатва,6.603,99,13748.0,2007,5.7,36086.0,"ужасы, триллер",США,$50 000 000,8.0,The Reaping
102232,Беовульф,6.186,113,34588.0,2007,6.3,137218.0,"мультфильм, фэнтези, боевик, драма, приключения",США,$150 000 000,71.0,Beowulf
102241,Каратель: Территория войны,5.989,103,7135.0,2008,6.0,45103.0,"боевик, триллер, драма, криминал","США, Канада, Германия",$35 000 000,27.0,Punisher: War Zone
102245,Пекло,7.369,107,57109.0,2007,7.3,178770.0,"фантастика, триллер, приключения","Великобритания, США",$50 000 000,76.0,Sunshine
102250,Девушка из воды,5.644,110,6266.0,2006,5.7,76384.0,"фэнтези, триллер, детектив",США,$70 000 000,24.0,Lady in the Water
102260,42,7.495,128,8043.0,2013,7.5,61685.0,"спорт, драма, биография",США,$40 000 000,79.0,42
102261,Катакомбы,5.571,100,4932.0,2006,4.6,6721.0,"ужасы, триллер",США,,,Catacombs
102295,Остаться в живых,6.413,85,12635.0,2006,5.0,24640.0,"ужасы, триллер",США,$9 000 000,9.0,Stay Alive
102308,Дублер,7.061,85,4137.0,2006,6.6,7747.0,"драма, комедия","Франция, Италия, Бельгия",€25 320 000,70.0,La doublure
102328,Дежавю,7.839,126,83276.0,2006,7.0,234475.0,"фантастика, боевик, триллер","США, Великобритания",$75 000 000,55.0,Deja Vu
102330,Аквамарин,6.311,104,5787.0,2006,5.2,27848.0,"фэнтези, мелодрама, комедия, семейный","США, Австралия",$12 000 000,51.0,Aquamarine
102339,Бунтарка,7.126,103,29031.0,2006,6.4,21157.0,"драма, комедия, спорт","США, Германия",,31.0,Stick It
102343,Хостел,6.152,94,28976.0,2005,5.9,130529.0,ужасы,США,$4 800 000,61.0,Hostel
102376,Кровавый алмаз,7.822,143,67332.0,2006,8.0,378893.0,"триллер, драма, приключения","США, Германия",$100 000 000,62.0,Blood Diamond
102393,История одного вампира,5.985,109,22249.0,2009,6.0,35464.0,"фэнтези, боевик, триллер, приключения",США,$40 000 000,38.0,Cirque du Freak: The Vampire's Assistant
102428,Неоспоримый 2,7.547,98,12640.0,2006,7.1,21278.0,"боевик, драма, криминал, спорт",США,$8 000 000,,Undisputed II: Last Man Standing
102445,Не вижу зла,5.785,84,9056.0,2006,5.1,20989.0,"ужасы, триллер","США, Австралия",$8 000 000,8.0,See No Evil
102472,Сочувствие госпоже Месть,7.555,112,8151.0,2005,7.7,51525.0,"ужасы, триллер, драма, криминал",Корея Южная,KRW 4 200 000 000,74.0,Chinjeolhan geumjassi
102474,Борат,6.558,84,50327.0,2006,7.3,276294.0,комедия,"США, Великобритания",$18 000 000,91.0,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan
102510,Знамение,6.885,121,83572.0,2009,6.2,183451.0,"фантастика, триллер, драма, детектив","США, Великобритания, Австралия",$50 000 000,33.0,Knowing
102531,Через Вселенную,7.821,133,22702.0,2007,7.4,90066.0,"мюзикл, фэнтези, драма, мелодрама","США, Великобритания",$70 000 000,53.0,Across the Universe
102610,Рабство,7.536,120,3953.0,2007,7.5,14223.0,"триллер, драма, криминал","Германия, США",$12 000 000,29.0,Trade
102611,10 000 лет до н.э.,6.284,110,23034.0,2008,5.1,102906.0,"фэнтези, боевик, драма, приключения, история","США, ЮАР",$105 000 000,8.0,"10,000 BC"
10273,13-й воин,7.501,102,26745.0,1999,6.6,98392.0,"боевик, детектив, приключения",США,$160 000 000,33.0,The 13th Warrior
102838,Зодиак,7.339,158,75849.0,2007,7.7,273521.0,"триллер, драма, криминал, детектив",США,$65 000 000,89.0,Zodiac
103150,Виола Тараканова (сериал 2004 – 2007),4.102,45,4426.0,2004,3.8,33.0,"боевик, комедия, криминал, детектив",Россия,,,
103156,Эскадрилья «Лафайет»,7.427,140,11901.0,2006,6.6,34255.0,"боевик, драма, мелодрама, приключения, военный, история","Великобритания, США",$60 000 000,33.0,Flyboys
103224,Черепашки-ниндзя,6.763,87,14921.0,2007,6.3,51943.0,"мультфильм, фантастика, фэнтези, боевик, комедия, приключения, семейный","Гонконг, США",$34 000 000,34.0,TMNT
103293,Чобиты (сериал 2002 – 2003),7.428,25,3085.0,2002,7.5,2922.0,"аниме, мультфильм, фантастика, драма, мелодрама, комедия",Япония,,,Chobits
103299,Утомленные солнцем 2: Предстояние,3.832,181,27393.0,2010,4.1,3351.0,"драма, военный",Россия,€ 33 000 000,,
103301,Натянутая тетива,7.441,90,4570.0,2005,7.2,8540.0,"драма, мелодрама","Корея Южная, Япония",$950 000,83.0,Hwal
103303,Время прощания,7.175,85,3171.0,2005,7.1,6879.0,драма,Франция,,76.0,Le Temps qui reste
103339,Мужской сезон: Бархатная революция,3.01,116,4758.0,2005,3.6,375.0,"боевик, драма, криминал",Россия,$3 200 000,,
103370,Князь Владимир,7.16,78,15451.0,2004,7.0,359.0,"мультфильм, драма, история",Россия,$5 000 000,,
103391,"Город грехов 2: Женщина, ради которой стоит убивать",6.886,94,59115.0,2014,6.5,102370.0,"триллер, криминал",США,$65 000 000,44.0,Sin City: A Dame to Kill For
103392,Пульс,6.113,90,14547.0,2006,4.7,24131.0,"ужасы, фантастика",США,$20 500 000,10.0,Pulse
103412,Спуск,6.851,99,32186.0,2005,7.2,148734.0,"ужасы, фантастика, приключения",Великобритания,£3 500 000,85.0,The Descent
103414,Сволочи,6.701,98,34632.0,2006,6.2,2330.0,"боевик, драма, военный",Россия,$2 500 000,,
103416,Горечь и сладость,7.508,120,4238.0,2005,7.7,24177.0,"боевик, драма, криминал",Корея Южная,,100.0,Dalkomhan insaeng
103503,Киллер,6.009,92,4638.0,2008,6.1,18195.0,"триллер, драма, криминал",США,,43.0,Killshot
103572,Грайндхаус,7.104,191,34479.0,2007,7.6,151690.0,"ужасы, фантастика, боевик, триллер, комедия, криминал, приключения",США,$67 000 000,83.0,Grindhouse
103627,Нас приняли!,6.909,93,23276.0,2006,6.5,100280.0,комедия,США,$23 000 000,36.0,Accepted
103644,Эрагон,6.056,104,26679.0,2006,5.1,105630.0,"фэнтези, боевик, приключения, семейный","США, Великобритания, Венгрия",$100 000 000,16.0,Eragon
103726,Спасительный рассвет,7.015,120,5938.0,2006,7.4,79871.0,"драма, приключения, военный, биография","США, Люксембург",$28 000 000,90.0,Rescue Dawn
103733,Лабиринт Фавна,7.557,118,82577.0,2006,8.3,422484.0,"фэнтези, драма, военный","Испания, Мексика, США",$19 000 000,95.0,El laberinto del fauno
103734,Кунг-фу Панда,7.778,91,114583.0,2008,7.6,286273.0,"мультфильм, боевик, комедия, приключения, семейный",США,$130 000 000,87.0,Kung Fu Panda
103737,Космос как предчувствие,6.785,90,3797.0,2005,6.8,512.0,драма,Россия,$2 000 000,,
103785,Не пойман – не вор,7.829,129,58716.0,2006,7.6,255959.0,"триллер, драма, криминал, детектив",США,$45 000 000,86.0,Inside Man
103787,Омен,6.122,110,22685.0,2006,5.5,46629.0,"ужасы, триллер, детектив",США,$25 000 000,27.0,The Omen
103788,Вакансия на жертву,6.503,85,9828.0,2007,6.2,75765.0,"ужасы, триллер",США,$19 000 000,56.0,Vacancy
103791,Эван Всемогущий,6.069,96,39599.0,2007,5.4,108675.0,"фэнтези, комедия, семейный",США,$175 000 000,23.0,Evan Almighty
104122,Остаться в живых (сериал 2004 – 2010),8.171,43,112697.0,2004,8.5,365054.0,"фантастика, фэнтези, триллер, драма, детектив, приключения",США,,,Lost
104143,Попса,6.222,111,3192.0,2005,6.3,174.0,"мюзикл, драма",Россия,,,
1047,Дом мертвецов,2.807,90,3751.0,2003,2.0,30996.0,"ужасы, боевик, триллер, драма, комедия","Германия, Канада, США",$12 000 000,4.0,House of the Dead
104893,Generation П,6.572,120,39407.0,2011,6.8,2647.0,"фантастика, драма, комедия","Россия, США",$7 000 000,73.0,
104896,Долгое падение,6.578,96,9846.0,2013,6.4,22147.0,"драма, комедия","Великобритания, Германия",,22.0,A Long Way Down
1049,Репликант,6.09,100,4316.0,2001,5.3,10739.0,"фантастика, боевик, триллер",США,$17 000 000,27.0,Replicant
104901,Хитмэн,5.857,89,38437.0,2007,6.3,134578.0,"боевик, триллер, драма, криминал","Франция, США",$24 000 000,14.0,Hitman
104903,Декабрьские мальчики,7.148,105,7163.0,2007,6.6,9932.0,"драма, мелодрама",Австралия,$4 000 000,41.0,December Boys
104904,Люди Икс: Начало. Росомаха,7.477,107,117251.0,2009,6.7,346276.0,"фантастика, боевик, триллер, приключения","США, Великобритания",$150 000 000,38.0,X-Men Origins: Wolverine
104905,Сенсация,7.155,96,25357.0,2006,6.7,63341.0,"комедия, детектив","Великобритания, США",$4 000 000,39.0,Scoop
104909,Лавка чудес,6.764,89,20781.0,2007,6.2,32931.0,"фэнтези, комедия, семейный","США, Канада",,37.0,Mr. Magorium's Wonder Emporium
104910,Призраки Гойи,7.519,109,13331.0,2006,6.9,24155.0,"драма, биография, история","США, Испания",$50 000 000,30.0,Goya's Ghosts
104920,Громобой,5.633,93,12405.0,2006,5.1,19799.0,"боевик, триллер, приключения, семейный","Германия, США, Великобритания",£25 000 000,33.0,Stormbreaker
104921,Спасатель,7.983,139,35109.0,2006,6.8,73518.0,"драма, приключения",США,$70 000 000,37.0,The Guardian
104924,Идеальный незнакомец,6.889,109,19014.0,2007,5.7,36089.0,"триллер, криминал, детектив",США,$60 795 000,11.0,Perfect Stranger
104926,"Прощай, детка, прощай",7.38,114,19898.0,2007,7.7,178062.0,"триллер, драма, криминал, детектив",США,$19 000 000,94.0,Gone Baby Gone
104927,Отпуск по обмену,7.644,138,85481.0,2006,6.9,175244.0,"мелодрама, комедия",США,$85 000 000,47.0,The Holiday
104929,По прозвищу «Чистильщик»,5.578,91,3789.0,2006,4.5,9626.0,"боевик, комедия, криминал",США,$20 000 000,4.0,Code Name: The Cleaner
104937,Гарфилд 2: История двух кошечек,6.31,86,17058.0,2006,5.0,26355.0,"мультфильм, фэнтези, комедия, семейный","Великобритания, США",,11.0,Garfield: A Tail of Two Kitties
104938,В погоне за счастьем,8.274,117,157237.0,2006,7.9,308595.0,"драма, биография",США,$55 000 000,67.0,The Pursuit of Happyness
104942,Скандальный дневник,7.225,92,9724.0,2006,7.4,62048.0,"триллер, драма",Великобритания,$15 000 000,87.0,Notes on a Scandal
104945,Майкл Клейтон,6.723,119,8586.0,2007,7.3,131088.0,"триллер, драма, криминал, детектив",США,$25 000 000,90.0,Michael Clayton
104952,Рэмбо IV,6.898,91,31033.0,2007,7.1,176315.0,"боевик, триллер, военный","Германия, США",$50 000 000,37.0,Rambo
104964,Пристрели их,6.972,86,32129.0,2007,6.7,124731.0,"боевик, триллер, комедия, криминал",США,$39 000 000,67.0,Shoot 'Em Up
104978,Стон черной змеи,7.081,116,3745.0,2006,7.0,49855.0,"драма, музыка",США,$15 000 000,66.0,Black Snake Moan
104984,Параграф 78: Фильм первый,4.64,88,22951.0,2007,5.1,1489.0,"фантастика, боевик, триллер",Россия,$10 000 000,,
104986,Свора,5.971,91,4226.0,2006,5.1,9557.0,"ужасы, триллер, комедия","Германия, ЮАР, США",,15.0,The Breed
104987,Внутренняя империя,6.912,180,6895.0,2006,7.0,39468.0,"фэнтези, триллер, драма, детектив","Франция, Польша, США",,72.0,Inland Empire
104992,Дьявол носит «Prada»,7.535,109,103824.0,2006,6.8,275148.0,"драма, мелодрама, комедия","США, Франция",$35 000 000,75.0,The Devil Wears Prada
104994,Во имя короля: История осады подземелья,4.76,121,15094.0,2006,3.8,36811.0,"фэнтези, боевик, драма, приключения","Германия, Канада, США",$60 000 000,4.0,In the Name of the King: A Dungeon Siege Tale
105012,Мальчик на троих,6.786,94,4767.0,2006,7.0,64853.0,комедия,США,,18.0,Grandma's Boy
105013,Бой с тенью 2: Реванш,6.256,133,18658.0,2007,6.3,587.0,"боевик, драма, криминал",Россия,$6 000 000,,
105053,Она – мужчина,6.904,105,58428.0,2006,6.4,105681.0,"мелодрама, комедия","США, Канада",$20 000 000,43.0,She's the Man
105397,Пятое измерение,6.439,111,30129.0,2009,6.1,88764.0,"фантастика, боевик, триллер","США, Канада",$38 000 000,,Push
105741,Пошли в тюрьму,6.765,86,4385.0,2006,6.0,18882.0,"комедия, криминал",США,,12.0,Let's Go to Prison
105813,Запределье,7.636,117,18729.0,2006,7.9,84663.0,"фэнтези, драма, приключения","США, Индия",,59.0,The Fall
105878,Возврат,7.222,102,21196.0,2005,7.2,69537.0,"драма, мелодрама, комедия",Великобритания,,46.0,Cashback
1059,Амистад,7.276,155,4067.0,1997,7.2,53737.0,"драма, история",США,$36 000 000,75.0,Amistad
105948,Скотт Пилигрим против всех,7.197,112,84978.0,2010,7.5,263129.0,"фэнтези, боевик, мелодрама, комедия","США, Великобритания, Канада, Япония",$60 000 000,82.0,Scott Pilgrim vs. the World
1060,Парк Юрского периода 2: Затерянный мир,7.057,123,32457.0,1997,6.5,255340.0,"фантастика, боевик, приключения",США,$73 000 000,52.0,The Lost World: Jurassic Park
106079,Тройной форсаж: Токийский дрифт,6.834,104,60458.0,2006,6.0,162869.0,"боевик, триллер, драма, криминал",США,$85 000 000,37.0,The Fast and the Furious: Tokyo Drift
106165,Зачарованная,7.035,103,42351.0,2007,7.1,137820.0,"мультфильм, мюзикл, фэнтези, мелодрама, комедия, семейный",США,$85 000 000,93.0,Enchanted
106169,Свидание вслепую,6.882,95,5874.0,2005,6.1,9294.0,"мелодрама, комедия",США,,25.0,Blind Dating
106216,Зомби по имени Фидо,6.237,93,3860.0,2006,6.8,24040.0,"ужасы, драма, мелодрама, комедия",Канада,$8 000 000,72.0,Fido
106228,Попутчик,6.612,84,11814.0,2007,5.6,33491.0,"боевик, триллер, криминал",США,$20 000 000,21.0,The Hitcher
106229,Когда звонит незнакомец,5.871,87,5328.0,2006,5.0,32666.0,"ужасы, триллер",США,$15 000 000,9.0,When a Stranger Calls
106278,Дикость,6.214,93,3160.0,2006,6.2,7613.0,"ужасы, триллер",Великобритания,£3 000 000,25.0,Wilderness
106279,Корпоративка,6.042,96,3426.0,2006,6.6,30656.0,"ужасы, триллер, комедия","Великобритания, Германия, Венгрия",£5 000 000,65.0,Severance
1064,"Вонг Фу, с благодарностью за всё! Джули Ньюмар",7.782,109,5339.0,1995,6.3,20078.0,комедия,США,,41.0,"To Wong Foo Thanks for Everything, Julie Newmar"
1065,Прирожденные убийцы,7.524,119,20657.0,1994,7.3,163833.0,"драма, криминал",США,$34 000 000,46.0,Natural Born Killers
107413,Как потерять друзей и заставить всех тебя ненавидеть,6.554,110,28725.0,2008,6.5,60224.0,"драма, мелодрама, комедия",Великобритания,$28 000 000,36.0,How to Lose Friends & Alienate People
1081,Пришелец,6.879,95,5000.0,2001,6.2,19461.0,"фантастика, триллер, драма",США,$30 000 000,22.0,Impostor
1086,Тринадцатый этаж,7.574,100,29080.0,1999,7.0,48574.0,"фантастика, триллер, детектив","Германия, США",$16 000 000,29.0,The Thirteenth Floor
1091,Люди в черном,7.979,98,155538.0,1997,7.3,375227.0,"фантастика, комедия",США,$90 000 000,92.0,Men in Black
10927,Подмена,7.477,103,3975.0,1991,5.7,6434.0,"фэнтези, комедия",США,,33.0,Switch
10934,Арнольд!,6.815,76,3467.0,2002,5.9,4113.0,"мультфильм, комедия, приключения, семейный",США,$3 000 000,29.0,Hey Arnold! The Movie
10970,Бетховен 2,6.82,89,13334.0,1993,4.7,17958.0,"мелодрама, комедия, семейный",США,$15 000 000,27.0,Beethoven's 2nd
1099,Странные дни,6.932,145,4692.0,1995,7.2,52058.0,"фантастика, боевик, триллер, драма, криминал",США,$42 000 000,63.0,Strange Days
11016,Отзвуки эха,6.905,102,5114.0,1999,7.0,59794.0,"ужасы, детектив",США,$12 000 000,67.0,Stir of Echoes
11017,В погоне за Эми,7.045,113,8643.0,1996,7.4,109146.0,"драма, мелодрама, комедия",США,$250 000,88.0,Chasing Amy
11037,Счастливый случай,7.348,101,4174.0,1994,6.3,26565.0,"драма, мелодрама, комедия",США,,71.0,It Could Happen to You
11064,Аризонская мечта,7.854,142,21832.0,1991,7.4,33656.0,"фэнтези, драма, мелодрама, комедия","США, Франция",$19 000 000,86.0,Arizona Dream
1107,Джон Ф. Кеннеди: Выстрелы в Далласе,7.887,181,8823.0,1991,8.0,108655.0,"триллер, драма, история","Франция, США",$40 000 000,85.0,JFK
11078,Эпоха невинности,6.971,139,3843.0,1993,7.2,34492.0,"драма, мелодрама",США,$34 000 000,80.0,The Age of Innocence
1109,Умереть молодым,7.829,111,7362.0,1991,5.9,11179.0,"драма, мелодрама",США,,23.0,Dying Young
11109,Подземелье драконов,5.869,107,4803.0,2000,3.6,26862.0,"фэнтези, боевик, комедия, приключения","США, Чехия",$45 000 000,10.0,Dungeons & Dragons
11112,Фокус-покус,7.218,96,10201.0,1993,6.7,57986.0,"фэнтези, комедия, семейный",США,$28 000 000,32.0,Hocus Pocus
11130,10 причин моей ненависти,7.816,97,60508.0,1999,7.2,206262.0,"драма, мелодрама, комедия",США,$30 000 000,61.0,10 Things I Hate About You
111543,Темный рыцарь,8.508,152,275117.0,2008,9.0,1543027.0,"фантастика, боевик, триллер, криминал, драма","США, Великобритания",$185 000 000,94.0,The Dark Knight
11569,Покидая Лас-Вегас,7.526,112,9220.0,1995,7.6,89666.0,"драма, мелодрама",США,$4 000 000,89.0,Leaving Las Vegas
11588,Бессмертные: Война миров,6.217,103,6795.0,2004,6.0,17428.0,"фантастика, фэнтези, мелодрама","Франция, Италия, Великобритания",€22 100 000,43.0,Immortel (ad vitam)
11600,Королева Марго,7.615,159,3061.0,1994,7.5,13068.0,"драма, мелодрама, биография, история","Франция, Италия, Германия",DEM 42 000 000,79.0,La reine Margot
11603,Сталинград,7.536,134,3890.0,1992,7.5,23055.0,"драма, военный",Германия,DEM 20 000 000,,Stalingrad
11617,Простая формальность,7.837,107,4398.0,1993,7.9,6426.0,"триллер, драма, криминал, детектив","Италия, Франция",,80.0,Una pura formalità
11637,Девятые врата,7.423,133,50660.0,1999,6.7,132005.0,"триллер, детектив","Испания, Франция, США",$38 000 000,41.0,The Ninth Gate
11914,Жадность,7.617,113,3641.0,1994,6.2,9894.0,комедия,США,,29.0,Greedy
119975,Приют,7.146,105,32234.0,2007,7.5,117425.0,"триллер, драма, детектив",Испания,€3 400 000,87.0,El orfanato
12090,Мистер и миссис Смит,7.553,120,138945.0,2005,6.5,336379.0,"боевик, триллер, мелодрама, комедия, криминал",США,$110 000 000,59.0,Mr. & Mrs. Smith
12093,Калифорния,7.0,118,5392.0,1993,6.7,40389.0,"триллер, криминал",США,$9 000 000,67.0,Kalifornia
12126,Трудный ребенок 2,6.761,93,25365.0,1991,4.5,16357.0,"комедия, семейный",США,$15 000 000,7.0,Problem Child 2
12131,Лолита,7.568,137,23752.0,1997,6.9,35500.0,"драма, мелодрама","США, Франция",$62 000 000,67.0,Lolita
12136,Тусовщики из супермаркета,7.141,94,10597.0,1995,7.2,95105.0,"мелодрама, комедия",США,$6 100 000,55.0,Mallrats
12155,Неистребимый шпион,6.653,81,3706.0,1996,5.2,28028.0,"боевик, комедия",США,$18 000 000,8.0,Spy Hard
12192,Жестокие игры,7.907,97,96649.0,1999,6.9,142576.0,"драма, мелодрама",США,$10 500 000,49.0,Cruel Intentions
12197,Короли Догтауна,7.692,107,11042.0,2005,7.1,42551.0,"драма, биография, спорт","США, Германия",$25 000 000,55.0,Lords of Dogtown
12198,Игра,8.273,129,168905.0,1997,7.8,244244.0,"триллер, драма, детектив, приключения",США,$50 000 000,71.0,The Game
12244,Нокдаун,8.225,138,88229.0,2005,8.0,144756.0,"драма, биография, спорт",США,$88 000 000,80.0,Cinderella Man
12252,Скины,7.059,94,13320.0,1992,6.8,30899.0,"боевик, драма, криминал",Австралия,,80.0,Romper Stomper
12258,Игры дьявола,6.739,111,4661.0,2007,7.3,79113.0,"триллер, драма, криминал",США,$18 000 000,88.0,Before the Devil Knows You're Dead
12273,Настоящая МакКой,6.978,105,3846.0,1993,5.4,6546.0,"триллер, драма, криминал",США,,20.0,The Real McCoy
12330,Ослепленный желаниями,7.298,93,27359.0,2000,6.0,80268.0,"фэнтези, мелодрама, комедия","США, Германия",$48 000 000,49.0,Bedazzled
12333,Ворон 2: Город ангелов,5.894,84,3346.0,1996,4.5,15005.0,"фэнтези, боевик, триллер, криминал",США,$13 000 000,12.0,The Crow: City of Angels
12362,Ворон,7.902,102,53852.0,1994,7.6,129982.0,"фэнтези, боевик",США,$15 000 000,82.0,The Crow
12363,Универсальный солдат,7.025,102,22279.0,1992,6.0,66962.0,"фантастика, боевик, триллер",США,$23 000 000,19.0,Universal Soldier
124716,Территория тьмы 3D,5.193,88,3120.0,2009,5.3,3701.0,"триллер, криминал, детектив",США,$4 000 000,,Dark Country
12513,Везунчик,6.582,124,3701.0,2007,5.9,17815.0,"драма, мелодрама, спорт","США, Германия, Австралия",$55 000 000,29.0,Lucky You
12514,"Рука, качающая колыбель",7.477,110,4415.0,1992,6.5,28077.0,"триллер, драма",США,$11 700 000,63.0,The Hand That Rocks the Cradle
12521,Пожиратель грехов,6.61,102,3633.0,2003,5.1,14465.0,"боевик, триллер, детектив","США, Германия",$38 000 000,8.0,The Order
12522,Расплата,7.738,101,17324.0,1999,7.1,109401.0,"боевик, триллер, драма, криминал",США,$90 000 000,54.0,Payback
12523,Почтальон,7.218,177,11610.0,1997,5.9,53762.0,"фантастика, боевик, драма, приключения",США,$80 000 000,9.0,The Postman
126196,Жизнь других,8.065,137,52231.0,2006,8.5,245617.0,"триллер, драма",Германия,$2 000 000,93.0,Das Leben der Anderen
12819,Афера Томаса Крауна,7.696,109,24367.0,1999,6.8,70450.0,"триллер, мелодрама, криминал",США,$48 000 000,70.0,The Thomas Crown Affair
13057,Превратности любви,7.163,121,4470.0,1998,7.2,16122.0,"драма, мелодрама, комедия","Великобритания, США",$20 000 000,60.0,Playing by Heart
13085,Шестой игрок,7.196,107,5249.0,1997,5.6,4297.0,"фэнтези, драма, мелодрама, комедия, спорт",США,$11 000 000,23.0,The Sixth Man
13093,Флаббер,6.799,93,12735.0,1997,5.1,58902.0,"фантастика, комедия, семейный",США,$80 000 000,23.0,Flubber
13148,Глубина,6.799,105,6692.0,2002,6.2,17078.0,"ужасы, триллер, детектив",США,,63.0,Below
13328,Солдат,6.926,99,7846.0,1998,5.9,42843.0,"фантастика, боевик, драма","Великобритания, США",$60 000 000,10.0,Soldier
13457,Один прекрасный день,7.603,108,6587.0,1996,6.4,35104.0,"драма, мелодрама, комедия",США,,47.0,One Fine Day
13469,Братья Гримм,7.036,118,73303.0,2005,5.9,96239.0,"фэнтези, боевик, триллер, комедия, приключения","США, Чехия, Великобритания",$88 000 000,38.0,The Brothers Grimm
135130,Афро самурай (мини-сериал),7.278,125,3477.0,2007,7.8,10932.0,"аниме, мультфильм, фэнтези, боевик, драма, приключения","США, Япония",¥119 580 000,,Afro Samurai
